Macroporosity,Vugs,Count,Sample,Grid,R,P_Area_100,WAv_Lx,Alignment,Alignment2,Eccent,keq_simulation,WAv_ly,Lx_norm,Ly_norm,Perimeter,EquivDiameter,Major,Minor,DifMajorMinor,Av_Area,Std_area,var_Area,Std_Lx,var_Lx
0.35,263,111,aleatory,grid-23,r2,0.325426,6.62122,0.465065,0.342975,0.648507,2.43479,6.38767,0.0662122,0.127753,0.192283,229.256,346.201,190.412,155.788,0.293176,23951,5.7365e+08,0.0271527,0.000737266
0.35,263,53,aleatory,grid-29,r2,0.350205,17.2654,0.632516,0.592601,0.742807,4.22557,14.2356,0.172654,0.284713,0.865188,428.162,812.706,476.415,336.291,0.660765,84273.3,7.10199e+09,0.0710797,0.00505233
0.35,263,249,aleatory,grid-30,r2,0.349266,3.34857,0.54335,0.056215,0.16884,2.7421,3.0688,0.0334857,0.061376,0.077282,129.791,148.371,123.261,25.1102,0.140267,4286.77,1.83764e+07,0.00927257,8.59806e-05
0.35,263,263,aleatory,grid-40,r2,0.348543,2.93908,0.547641,0.01,0.0983345,2.15721,2.93382,0.0293908,0.0586765,0.0651914,121.995,122.342,121.694,0.647961,0.132526,26.8583,721.367,0.000165662,2.74438e-08
0.36,270,149,aleatory,grid-15,r2,0.311277,4.61126,0.499271,0.349938,0.540149,2.30211,4.40943,0.0461126,0.0881885,0.11088,172.926,223.688,147.984,75.704,0.20891,11967.5,1.43221e+08,0.0141115,0.000199133
0.36,270,135,aleatory,grid-23,r2,0.337394,5.24148,0.483083,0.309332,0.585554,2.60345,5.3484,0.0524148,0.106968,0.146103,198.5,280.209,169.418,110.791,0.249921,16698.3,2.78832e+08,0.0186443,0.000347608
0.36,270,58,aleatory,grid-29,r2,0.359528,12.2028,0.471439,0.420597,0.714409,3.6876,12.6976,0.122028,0.253952,0.63481,377.984,664.313,398.354,265.959,0.619876,64361.9,4.14245e+09,0.0515186,0.00265417
0.36,270,259,aleatory,grid-30,r2,0.35867,3.00635,0.496932,0.0111175,0.151401,2.67657,3.24666,0.0300635,0.0649333,0.0736542,127.704,141.799,121.856,19.944,0.138483,3478.68,1.21012e+07,0.00372716,1.38917e-05
0.36,270,270,aleatory,grid-40,r2,0.3578,2.9374,0.531503,0.01,0.0973614,2.20711,2.93439,0.029374,0.0586878,0.0651819,121.991,122.33,121.698,0.631455,0.132519,26.1559,684.134,0.000164857,2.71778e-08
0.38,285,154,aleatory,grid-15,r2,0.330257,4.65821,0.51379,0.338219,0.553479,2.32505,4.56792,0.0465821,0.0913584,0.116221,177.072,235.008,149.095,85.9139,0.214453,12670.4,1.60539e+08,0.0141205,0.000199388
0.38,285,128,aleatory,grid-23,r2,0.352818,6.75646,0.579441,0.431346,0.596217,2.81348,5.34897,0.0675646,0.106979,0.176864,220.84,324.432,187.618,136.814,0.275639,22400.2,5.01769e+08,0.0279784,0.000782789
0.38,285,40,aleatory,grid-29,r2,0.379626,24.8036,0.643658,0.619245,0.803586,6.95305,20.4412,0.248036,0.408824,1.76095,605.435,1235.18,696.498,538.685,0.949064,154326,2.38166e+10,0.0950648,0.00903732
0.38,285,268,aleatory,grid-30,r2,0.378562,3.43426,0.571375,0.0824455,0.179877,2.94501,2.98573,0.0343426,0.0597146,0.0773116,130.167,149.256,122.727,26.529,0.141254,4179.07,1.74646e+07,0.0101138,0.000102288
0.38,285,285,aleatory,grid-40,r2,0.377686,2.93936,0.539343,0.01,0.0997809,2.30078,2.93584,0.0293936,0.0587168,0.0652215,121.993,122.343,121.688,0.654506,0.132521,25.7399,662.542,0.00016392,2.68697e-08
0.4,300,168,aleatory,grid-15,r2,0.34597,4.47031,0.495957,0.312242,0.521565,2.52422,4.32731,0.0447031,0.0865462,0.107876,170.514,221.488,143.955,77.5334,0.205934,11162.9,1.24611e+08,0.0141343,0.000199779
0.4,300,129,aleatory,grid-23,r2,0.371139,6.56738,0.505246,0.372565,0.625411,2.90687,6.45162,0.0656738,0.129032,0.197302,231.558,359.283,192.815,166.468,0.287704,24873.8,6.18705e+08,0.0263876,0.000696303
0.4,300,52,aleatory,grid-29,r2,0.399695,16.3281,0.401778,0.362314,0.780854,4.45606,20.0606,0.163281,0.401212,1.17365,497.863,1010.5,477.904,532.6,0.768644,109251,1.19359e+10,0.0637634,0.00406578
0.4,300,284,aleatory,grid-30,r2,0.398552,3.42044,0.554192,0.0699728,0.173589,3.28079,3.01307,0.0342044,0.0602614,0.0776081,129.839,150.908,121.848,29.0607,0.140335,4357.32,1.89862e+07,0.0104784,0.000109797
0.42,315,151,aleatory,grid-15,r2,0.357057,5.29492,0.542815,0.362902,0.551801,2.74764,4.98507,0.0529492,0.0997015,0.132821,191.886,255.836,164.962,90.8745,0.236461,15678.8,2.45825e+08,0.0181608,0.000329813
0.42,315,115,aleatory,grid-23,r2,0.386382,8.05034,0.501286,0.373392,0.648994,3.38142,8.18845,0.0805034,0.163769,0.270153,271.54,419.765,236.016,183.749,0.335984,35281.3,1.24477e+09,0.0316361,0.00100084
0.42,315,33,aleatory,grid-29,r2,0.419961,27.4997,0.457304,0.433405,0.791034,7.10786,31.2633,0.274997,0.625265,2.7568,762.796,1601.79,811.714,790.081,1.27261,230622,5.31864e+10,0.0972551,0.00945856
0.42,315,293,aleatory,grid-30,r2,0.418632,3.79867,0.59967,0.0888424,0.187499,3.4506,3.01035,0.0379867,0.060207,0.0856782,133.87,169.358,121.891,47.4668,0.142878,5911.78,3.49492e+07,0.0146752,0.000215361
0.44,330,163,aleatory,grid-15,r2,0.375724,4.87437,0.470882,0.327562,0.574144,2.82878,5.07324,0.0487437,0.101465,0.125141,187.534,249.074,159.889,89.1851,0.230505,14690.6,2.15814e+08,0.0149204,0.000222619
0.44,330,104,aleatory,grid-23,r2,0.401646,7.72094,0.52131,0.438349,0.688969,3.45074,7.35027,0.0772094,0.147005,0.240145,265.375,408.047,228.182,179.865,0.386199,31527.2,9.93964e+08,0.0317501,0.00100807
0.44,330,26,aleatory,grid-29,r2,0.440156,36.3636,0.816701,0.790024,0.759935,12.7542,26.9804,0.363636,0.539609,3.14579,863.438,1762.94,1046.65,716.291,1.69291,279835,7.83074e+10,0.148878,0.0221646
0.44,330,312,aleatory,grid-30,r2,0.438637,3.20477,0.542636,0.0499613,0.171415,3.66802,3.1435,0.0320477,0.0628701,0.0757687,129.263,145.683,122.664,23.0184,0.140589,3820.45,1.45958e+07,0.00717452,5.14738e-05
0.45,338,151,aleatory,grid-15,r2,0.376945,5.48784,0.532409,0.416023,0.60955,2.94009,5.01704,0.0548784,0.100341,0.135316,196.673,270.789,162.253,108.536,0.249633,16358.3,2.67592e+08,0.0188791,0.000356421
0.45,338,117,aleatory,grid-23,r2,0.412913,7.17843,0.486405,0.405163,0.672711,3.5464,7.23495,0.0717843,0.144699,0.229823,255.197,386.222,220.492,165.73,0.352917,30144.8,9.08706e+08,0.0286042,0.0008182
0.45,338,29,aleatory,grid-29,r2,0.450927,44.2145,0.79698,0.773078,0.821187,15.4459,23.5515,0.442145,0.471031,3.1947,857.89,2080.93,845.919,1235.01,1.55492,274463,7.533e+10,0.171362,0.0293651
0.45,338,318,aleatory,grid-30,r2,0.44943,3.35063,0.580369,0.0644531,0.175799,3.9423,3.12901,0.0335063,0.0625802,0.07865,130.714,151.723,123.024,28.699,0.14133,4506.49,2.03085e+07,0.00915128,8.37459e-05
0.02,35,35,aleatory,grid-10,r1,0.0197755,1.92177,0.620473,0.01,0.127489,1.04209,1.90408,0.0192177,0.0380817,0.0425501,79.6565,80.0343,79.3448,0.689509,0.0565015,17.2785,298.546,0.000261914,6.85989e-08
0.02,35,34,aleatory,grid-15,r1,0.0197524,1.98961,0.643769,0.0541397,0.155464,1.04197,1.90744,0.0198961,0.0381488,0.0441509,81.3617,84.0408,79.584,4.45685,0.0580952,767.595,589202,0.0026151,6.83875e-06
0.02,35,34,aleatory,grid-19,r1,0.0197896,1.9109,0.522315,7.83979e-05,0.163675,1.04068,2.01559,0.019109,0.0403118,0.0448387,81.5868,85.6412,79.3981,6.24308,0.0582046,865.283,748715,0.000147225,2.16753e-08
0.02,35,35,aleatory,grid-20,r1,0.0197976,1.92043,0.504823,0.01,0.123772,1.04176,1.92044,0.0192043,0.0384089,0.0425598,79.701,80.0554,79.4124,0.643029,0.0565646,18.6421,347.529,0.000191026,3.64908e-08
0.02,35,35,aleatory,grid-30,r1,0.0197662,1.91634,0.556672,0.01,0.114805,1.04147,1.90954,0.0191634,0.0381908,0.0425413,79.6376,79.9518,79.3902,0.561562,0.0564749,12.9737,168.316,0.00025416,6.45973e-08
0.04,70,66,aleatory,grid-10,r1,0.0388749,1.99511,0.608639,0.0608122,0.182276,1.09013,1.95858,0.0199511,0.0391716,0.0442946,82.0393,85.1684,79.7284,5.44002,0.0589014,833.046,693966,0.00205747,4.23317e-06
0.04,70,66,aleatory,grid-15,r1,0.0394161,1.90808,0.499898,0.000173802,0.202261,1.08445,2.06722,0.0190808,0.0413444,0.0453748,83.0162,88.0714,79.6974,8.37401,0.0597214,1067.32,1.13918e+06,0.000172851,2.98775e-08
0.04,70,64,aleatory,grid-19,r1,0.0396276,2.18084,0.62062,0.100512,0.24427,1.09088,2.01411,0.0218084,0.0402821,0.0499639,86.0604,99.5021,79.4515,20.0505,0.061918,1733.23,3.00409e+06,0.00573866,3.29322e-05
0.04,70,70,aleatory,grid-20,r1,0.0395703,1.91497,0.582795,0.01,0.115464,1.08559,1.90342,0.0191497,0.0380685,0.0425322,79.6759,79.9933,79.4264,0.566926,0.056529,16.717,279.458,0.000238342,5.68067e-08
0.04,70,70,aleatory,grid-30,r1,0.0395552,1.91567,0.551657,0.01,0.118003,1.08432,1.91428,0.0191567,0.0382856,0.0425483,79.6607,79.9898,79.398,0.591785,0.0565075,16.5051,272.418,0.000238735,5.69945e-08
0.05,87,79,aleatory,grid-10,r1,0.0482957,2.05543,0.507123,0.0625792,0.22716,1.1058,2.08207,0.0205543,0.0416413,0.0465461,84.6677,90.4408,80.9297,9.51115,0.0611338,1392.95,1.94032e+06,0.00273193,7.46343e-06
0.05,87,76,aleatory,grid-15,r1,0.0485664,2.0889,0.536482,0.0709587,0.254453,1.1093,2.18558,0.020889,0.0437116,0.0501134,88.1954,96.8697,83.593,13.2768,0.0639032,2013.84,4.05554e+06,0.00341098,1.16348e-05
0.05,87,75,aleatory,grid-19,r1,0.0493086,2.24341,0.54415,0.100458,0.304507,1.11077,2.2837,0.0224341,0.0456741,0.0560402,90.8917,109.614,83.9987,25.6157,0.0657448,2501.68,6.2584e+06,0.0057244,3.27687e-05
0.05,87,87,aleatory,grid-20,r1,0.0492426,1.91984,0.578895,0.01,0.122721,1.10985,1.91547,0.0191984,0.0383094,0.0426372,79.7267,80.0807,79.439,0.641687,0.0566007,22.3589,499.919,0.000249227,6.21143e-08
0.05,87,87,aleatory,grid-30,r1,0.0491599,1.91846,0.57687,0.01,0.119226,1.10619,1.91053,0.0191846,0.0382105,0.0425918,79.6594,80.0031,79.3818,0.621349,0.0565056,16.7541,280.701,0.000225679,5.0931e-08
0.06,105,97,aleatory,grid-10,r1,0.0579381,2.04,0.52455,0.0718079,0.196188,1.13033,2.00463,0.0204,0.0400925,0.0452777,83.3147,87.8825,80.3039,7.57861,0.05973,1219.4,1.48694e+06,0.00284593,8.09934e-06
0.06,105,97,aleatory,grid-15,r1,0.0589857,1.93701,0.445957,0.018367,0.222383,1.12845,2.09866,0.0193701,0.0419731,0.0462992,84.1086,90.7412,79.7875,10.9537,0.06081,1232.17,1.51825e+06,0.00155471,2.41714e-06
0.06,105,92,aleatory,grid-19,r1,0.0594677,2.32808,0.597665,0.148445,0.29336,1.14519,2.07416,0.0232808,0.0414832,0.0537814,89.2307,107.589,80.9418,26.6469,0.0646388,2189.66,4.79461e+06,0.00691882,4.787e-05
0.06,105,105,aleatory,grid-20,r1,0.0594391,1.92248,0.580481,0.01,0.125496,1.13896,1.91181,0.0192248,0.0382362,0.0426911,79.7322,80.1038,79.4267,0.677061,0.0566087,21.2672,452.295,0.000235861,5.56303e-08
0.06,105,105,aleatory,grid-30,r1,0.0593313,1.91929,0.574806,0.01,0.115849,1.12888,1.91362,0.0191929,0.0382724,0.0425638,79.6597,79.9866,79.399,0.587599,0.056506,18.6534,347.951,0.000239226,5.72292e-08
0.08,140,128,aleatory,grid-10,r1,0.0770307,2.03947,0.555415,0.0667412,0.200917,1.17942,2.01672,0.0203947,0.0403344,0.0455129,83.6887,87.9753,80.7852,7.19017,0.0601803,1241.12,1.54038e+06,0.00276194,7.62829e-06
0.08,140,121,aleatory,grid-15,r1,0.0780971,2.18525,0.549816,0.140916,0.29246,1.1879,2.10311,0.0218525,0.0420623,0.0503237,88.4968,100.147,81.8213,18.326,0.064543,1988.89,3.95569e+06,0.00478481,2.28944e-05
0.08,140,120,aleatory,grid-19,r1,0.0793329,2.22816,0.565527,0.132821,0.317434,1.19123,2.22313,0.0222816,0.0444626,0.0545976,90.2254,107.453,82.8904,24.5627,0.0661107,2207.24,4.8719e+06,0.00527795,2.78568e-05
0.08,140,140,aleatory,grid-20,r1,0.0792104,1.91856,0.601537,0.01,0.121645,1.18342,1.91364,0.0191856,0.0382728,0.0426506,79.7112,80.0639,79.4249,0.638991,0.0565789,21.656,468.984,0.000228601,5.22585e-08
0.08,140,140,aleatory,grid-30,r1,0.0790893,1.91669,0.555248,0.01,0.11852,1.17572,1.91294,0.0191669,0.0382587,0.0425638,79.6502,79.9885,79.3769,0.611562,0.0564924,18.9336,358.48,0.000234644,5.5058e-08
0.1,175,153,aleatory,grid-10,r1,0.0959147,2.12267,0.543814,0.116388,0.265161,1.22245,2.10543,0.0212267,0.0421087,0.047453,86.05,94.401,80.4861,13.9149,0.0626894,1526.16,2.32917e+06,0.00346083,1.19774e-05
0.1,175,153,aleatory,grid-15,r1,0.0977746,2.12011,0.545643,0.0856512,0.264955,1.2353,2.1857,0.0212011,0.043714,0.0506485,88.5113,98.5576,83.2503,15.3072,0.063905,2128.33,4.52977e+06,0.00396696,1.57368e-05
0.1,175,140,aleatory,grid-19,r1,0.0992981,2.28517,0.504923,0.160549,0.395967,1.24258,2.41512,0.0228517,0.0483023,0.0592301,94.3786,119.633,83.1694,36.464,0.0709272,2581.32,6.6632e+06,0.00589202,3.4716e-05
0.1,175,175,aleatory,grid-20,r1,0.0990565,1.92124,0.574229,0.01,0.121842,1.24436,1.91689,0.0192124,0.0383378,0.042641,79.7286,80.0836,79.4396,0.644014,0.0566037,20.0971,403.892,0.000240368,5.77766e-08
0.1,175,175,aleatory,grid-30,r1,0.0988374,1.91729,0.560417,0.01,0.122911,1.22939,1.90738,0.0191729,0.0381476,0.0425433,79.6404,79.9999,79.3457,0.654139,0.0564785,18.441,340.07,0.000245926,6.04798e-08
0.12,210,177,aleatory,grid-10,r1,0.114866,2.1921,0.523676,0.109519,0.286391,1.2833,2.21682,0.021921,0.0443363,0.0500841,88.9059,98.9901,82.7693,16.2208,0.0648963,2038.84,4.15689e+06,0.00395448,1.56379e-05
0.12,210,182,aleatory,grid-15,r1,0.117264,2.11646,0.56968,0.122934,0.294181,1.29418,2.12658,0.0211646,0.0425317,0.0496482,87.9216,99.2224,81.0038,18.2186,0.0644307,1799.13,3.23688e+06,0.00405594,1.64507e-05
0.12,210,146,aleatory,grid-19,r1,0.119331,2.81115,0.527213,0.250856,0.482619,1.33375,2.73127,0.0281115,0.0546253,0.0768259,107.019,143.768,94.7558,49.0127,0.0817338,4365.82,1.90604e+07,0.00933545,8.71506e-05
0.12,210,210,aleatory,grid-20,r1,0.118923,1.92021,0.555304,0.01,0.11926,1.30069,1.91728,0.0192021,0.0383457,0.0426914,79.7471,80.0894,79.4714,0.617995,0.0566298,20.9599,439.319,0.000230527,5.31425e-08
0.12,210,210,aleatory,grid-30,r1,0.118624,1.91736,0.558609,0.01,0.114206,1.28167,1.90932,0.0191736,0.0381863,0.0425554,79.6468,79.9628,79.3968,0.565995,0.0564877,17.3343,300.478,0.000234264,5.48798e-08
0.14,245,190,aleatory,grid-10,r1,0.131438,2.40937,0.550529,0.173915,0.355838,1.37249,2.34014,0.0240937,0.0468028,0.055302,94.3934,110.683,85.3246,25.3584,0.0691779,2943.43,8.6638e+06,0.00595435,3.54543e-05
0.14,245,197,aleatory,grid-15,r1,0.135762,2.26944,0.54743,0.181951,0.37126,1.35972,2.21069,0.0226944,0.0442139,0.0533984,92.2002,108.668,82.391,26.277,0.0689147,2296.54,5.27411e+06,0.00568741,3.23467e-05
0.14,245,172,aleatory,grid-19,r1,0.139137,2.97313,0.523826,0.233548,0.427845,1.40316,2.96795,0.0297313,0.0593591,0.0864935,111.186,154.514,102.168,52.3455,0.0808935,5329.88,2.84076e+07,0.010125,0.000102515
0.14,245,245,aleatory,grid-20,r1,0.138815,1.92141,0.554773,0.01,0.122688,1.37045,1.91996,0.0192141,0.0383992,0.0427219,79.7677,80.1284,79.4729,0.655482,0.056659,22.6254,511.909,0.000257616,6.63658e-08
0.14,245,245,aleatory,grid-30,r1,0.138394,1.91849,0.595932,0.01,0.118941,1.33615,1.91072,0.0191849,0.0382144,0.0425508,79.6465,79.9851,79.3731,0.611963,0.0564873,17.8043,316.992,0.000241896,5.85139e-08
0.15,262,208,aleatory,grid-10,r1,0.140673,2.25004,0.546834,0.165059,0.345372,1.37791,2.27576,0.0225004,0.0455152,0.051634,91.1187,104.513,82.5609,21.9517,0.0676311,2215.13,4.90678e+06,0.0044382,1.96976e-05
0.15,262,198,aleatory,grid-15,r1,0.144484,2.36619,0.544725,0.20958,0.415329,1.39438,2.32044,0.0236619,0.0464088,0.0566651,95.83,115.627,84.5229,31.1041,0.0729717,2670.18,7.12984e+06,0.00623951,3.89315e-05
0.15,262,159,aleatory,grid-19,r1,0.149053,3.40702,0.541393,0.33269,0.566363,1.49829,3.19147,0.0340702,0.0638295,0.0987671,120.605,181.148,103.647,77.5014,0.0937438,6237.24,3.89032e+07,0.0132675,0.000176027
0.15,262,262,aleatory,grid-20,r1,0.148557,1.92461,0.589349,0.01,0.122456,1.42565,1.91906,0.0192461,0.0383812,0.0427157,79.7973,80.1554,79.5051,0.650232,0.0567011,22.3763,500.7,0.000233308,5.44328e-08
0.15,262,262,aleatory,grid-30,r1,0.147955,1.91859,0.590001,0.01,0.117273,1.36654,1.90906,0.0191859,0.0381813,0.042528,79.6354,79.9655,79.3706,0.594917,0.0564715,17.4164,303.331,0.000226317,5.12195e-08
0.16,280,217,aleatory,grid-10,r1,0.14888,2.33612,0.582052,0.192977,0.358447,1.4091,2.27598,0.0233612,0.0455195,0.0530861,92.6094,107.242,83.7481,23.4938,0.0686083,2512.52,6.31274e+06,0.00527888,2.78665e-05
0.16,280,201,aleatory,grid-15,r1,0.153721,2.48995,0.517803,0.201332,0.427124,1.41096,2.60396,0.0248995,0.0520792,0.063466,101.704,124.211,90.3201,33.8912,0.0764779,3758.79,1.41285e+07,0.00654585,4.28481e-05
0.16,280,165,aleatory,grid-19,r1,0.159342,3.48372,0.528502,0.335941,0.560753,1.53739,3.34639,0.0348372,0.0669278,0.105365,124.209,188.806,109.906,78.9002,0.096571,6765.6,4.57733e+07,0.0132519,0.000175612
0.16,280,280,aleatory,grid-20,r1,0.158753,1.92478,0.586515,0.01,0.122923,1.45186,1.9166,0.0192478,0.038332,0.042728,79.7948,80.1594,79.4963,0.663091,0.0566975,21.8497,477.408,0.000241807,5.84709e-08
0.16,280,280,aleatory,grid-30,r1,0.15819,1.91856,0.556302,0.01,0.114112,1.39902,1.91058,0.0191856,0.0382116,0.0425672,79.6531,79.9661,79.4054,0.560753,0.0564965,18.8242,354.351,0.000237784,5.65413e-08
0.18,315,233,aleatory,grid-10,r1,0.165997,2.3596,0.53752,0.196208,0.381535,1.46968,2.35134,0.023596,0.0470269,0.0541595,94.3753,109.667,85.1193,24.5473,0.0712432,2539.62,6.44968e+06,0.00532633,2.83698e-05
0.18,315,229,aleatory,grid-15,r1,0.173228,2.50369,0.570165,0.242734,0.431441,1.50056,2.42279,0.0250369,0.0484558,0.0610248,99.6947,121.963,88.0779,33.885,0.0756454,3328.32,1.10777e+07,0.00686674,4.71521e-05
0.18,315,172,aleatory,grid-19,r1,0.179398,3.48567,0.416423,0.248174,0.613087,1.57177,4.19179,0.0348567,0.0838359,0.128957,135.611,209.948,120.142,89.8068,0.104301,8687.18,7.54672e+07,0.0123324,0.000152089
0.18,315,315,aleatory,grid-20,r1,0.178633,1.92279,0.532496,0.01,0.125024,1.49831,1.91983,0.0192279,0.0383967,0.0427037,79.8029,80.1799,79.4917,0.688204,0.0567089,23.9408,573.161,0.000242668,5.88879e-08
0.18,315,315,aleatory,grid-30,r1,0.177884,1.92065,0.57078,0.01,0.114092,1.45784,1.91227,0.0192065,0.0382454,0.0425494,79.635,79.9478,79.387,0.560798,0.056471,18.215,331.786,0.000239607,5.74115e-08
0.2,350,254,aleatory,grid-10,r1,0.183351,2.43907,0.533729,0.191775,0.395632,1.52208,2.44642,0.0243907,0.0489284,0.0571102,96.943,116.17,86.2521,29.9174,0.0721854,3143.1,9.87907e+06,0.00607789,3.69407e-05
0.2,350,236,aleatory,grid-15,r1,0.191152,2.69795,0.55279,0.261099,0.458344,1.58855,2.59857,0.0269795,0.0519714,0.0677045,106.103,132.796,93.2826,39.5133,0.0809964,4248.9,1.80532e+07,0.0081594,6.65759e-05
0.2,350,189,aleatory,grid-19,r1,0.199298,3.89284,0.544143,0.349348,0.579353,1.72817,3.71805,0.0389284,0.0743611,0.119756,132.656,200.902,121.299,79.6026,0.105449,7880.55,6.2103e+07,0.0150762,0.000227291
0.2,350,350,aleatory,grid-20,r1,0.19852,1.9248,0.568106,0.01,0.123943,1.60317,1.92159,0.019248,0.0384318,0.0427449,79.8108,80.1759,79.5111,0.664812,0.05672,25.3438,642.307,0.000244836,5.99445e-08
0.2,350,350,aleatory,grid-30,r1,0.19765,1.92008,0.580736,0.01,0.112085,1.52175,1.91017,0.0192008,0.0382034,0.0425296,79.6355,79.9413,79.395,0.546383,0.0564716,18.9418,358.79,0.000245272,6.01585e-08
0.22,385,275,aleatory,grid-10,r1,0.202329,2.53334,0.541268,0.217879,0.404053,1.6235,2.47281,0.0253334,0.0494562,0.0593589,98.6759,117.679,89.0424,28.6366,0.0735741,3446.63,1.18792e+07,0.00675567,4.56391e-05
0.22,385,245,aleatory,grid-15,r1,0.20939,2.79484,0.537971,0.28053,0.501591,1.67007,2.72815,0.0279484,0.054563,0.070837,109.396,141.841,93.6413,48.1995,0.0854652,4496.73,2.02206e+07,0.00894754,8.00584e-05
0.22,385,187,aleatory,grid-19,r1,0.219461,4.96847,0.565548,0.391007,0.609249,1.96774,4.46416,0.0496847,0.0892833,0.174699,156.047,251.03,147.85,103.18,0.117359,11824.7,1.39824e+08,0.0204088,0.000416519
0.22,385,385,aleatory,grid-20,r1,0.218507,1.92527,0.575812,0.01,0.12548,1.72545,1.92185,0.0192527,0.0384371,0.0427428,79.8353,80.2116,79.5249,0.68676,0.056755,23.025,530.151,0.000236985,5.61617e-08
0.22,385,385,aleatory,grid-30,r1,0.217427,1.92147,0.556563,0.01,0.116218,1.58788,1.91474,0.0192147,0.0382948,0.0425414,79.6375,79.9587,79.3808,0.577933,0.0564744,18.9928,360.725,0.000228815,5.23564e-08
0.24,420,289,aleatory,grid-10,r1,0.217557,2.50649,0.539084,0.236427,0.439175,1.69788,2.48192,0.0250649,0.0496384,0.0577686,98.4541,118.702,86.5192,32.1823,0.0752793,3080.13,9.4872e+06,0.00620518,3.85042e-05
0.24,420,258,aleatory,grid-15,r1,0.227715,3.07233,0.527739,0.268337,0.47512,1.74507,3.11627,0.0307233,0.0623254,0.0842005,118.11,151.942,106.913,45.029,0.0882617,6226.33,3.87672e+07,0.0101047,0.000102106
0.24,420,192,aleatory,grid-19,r1,0.239477,5.07117,0.512375,0.380794,0.635395,2.00014,5.39831,0.0507117,0.107966,0.200973,164.572,285.475,162.176,123.299,0.124728,13503.3,1.82339e+08,0.0193644,0.000374981
0.24,420,420,aleatory,grid-20,r1,0.238433,1.92634,0.568008,0.01,0.126271,1.76223,1.92384,0.0192634,0.0384768,0.0427937,79.8457,80.2253,79.5315,0.693815,0.0567698,23.1516,535.996,0.00023327,5.44151e-08
0.24,420,420,aleatory,grid-30,r1,0.237107,1.92019,0.560039,0.01,0.11242,1.65102,1.91012,0.0192019,0.0382024,0.0424907,79.6231,79.9299,79.3809,0.54897,0.056454,18.5079,342.542,0.000245605,6.03217e-08
0.25,437,291,aleatory,grid-10,r1,0.225091,2.74117,0.552858,0.252153,0.440958,1.73559,2.62016,0.0274117,0.0524032,0.0638126,103.453,129.352,89.941,39.4109,0.0773509,4095.55,1.67736e+07,0.00815332,6.64766e-05
0.25,437,264,aleatory,grid-15,r1,0.236852,3.05036,0.538321,0.300301,0.542529,1.83019,2.96178,0.0305036,0.0592356,0.0791382,115.374,159.177,95.3116,63.8652,0.0897167,5471.65,2.9939e+07,0.0108184,0.000117038
0.25,437,173,aleatory,grid-19,r1,0.249364,5.36653,0.50481,0.387819,0.660656,2.24199,5.37044,0.0536653,0.107409,0.200247,171.894,291.933,160.388,131.544,0.144141,13715.9,1.88126e+08,0.0220047,0.000484209
0.25,437,437,aleatory,grid-20,r1,0.248068,1.92692,0.567553,0.01,0.124669,1.85364,1.92342,0.0192692,0.0384684,0.0428091,79.8432,80.2121,79.5402,0.671932,0.0567662,23.613,557.573,0.000239945,5.75736e-08
0.25,437,437,aleatory,grid-30,r1,0.246692,1.9209,0.568914,0.01,0.11341,1.68915,1.91219,0.019209,0.0382438,0.0424914,79.6211,79.9328,79.374,0.558872,0.0564512,18.2807,334.186,0.000253311,6.41663e-08
0.26,455,307,aleatory,grid-10,r1,0.234736,2.48989,0.51946,0.235466,0.452728,1.77588,2.55605,0.0248989,0.051121,0.0590887,99.8334,121.69,87.0858,34.6039,0.0764613,3278.49,1.07485e+07,0.00606084,3.67338e-05
0.26,455,251,aleatory,grid-15,r1,0.245024,3.31457,0.521291,0.312781,0.576478,1.936,3.28307,0.0331457,0.0656614,0.0912753,124.404,174.427,105.386,69.0415,0.0976192,6827.93,4.66206e+07,0.011935,0.000142444
0.26,455,178,aleatory,grid-19,r1,0.25969,5.99694,0.546779,0.427382,0.695291,2.40618,5.21431,0.0599694,0.104286,0.206273,174.512,324.279,152.643,171.636,0.145893,14083.4,1.98343e+08,0.0266202,0.000708637
0.26,455,455,aleatory,grid-20,r1,0.258526,1.92897,0.564193,0.01,0.125717,1.89325,1.92488,0.0192897,0.0384976,0.0427975,79.8802,80.2569,79.5694,0.687461,0.0568189,22.7548,517.783,0.000229793,5.2805e-08
0.26,455,455,aleatory,grid-30,r1,0.256811,1.92068,0.57862,0.01,0.114759,1.73094,1.91133,0.0192068,0.0382266,0.0424732,79.6146,79.9318,79.3616,0.570261,0.0564419,19.0292,362.111,0.000238851,5.70499e-08
0.28,490,301,aleatory,grid-10,r1,0.246902,2.73555,0.546471,0.313151,0.49409,1.83501,2.61159,0.0273555,0.0522317,0.0634718,104.813,130.193,90.625,39.5676,0.0820271,3843.08,1.47693e+07,0.00777846,6.05044e-05
0.28,490,279,aleatory,grid-15,r1,0.264515,3.29269,0.558258,0.341391,0.543013,2.05295,3.19525,0.0329269,0.0639049,0.0879718,122.092,168.887,104.191,64.6961,0.0948081,6488.98,4.21069e+07,0.0116432,0.000135563
0.28,490,198,aleatory,grid-19,r1,0.279561,5.23372,0.532835,0.414298,0.663081,2.4134,5.10762,0.0523372,0.102152,0.192982,167.99,278.433,159.317,119.116,0.141193,13175.7,1.736e+08,0.0214283,0.000459171
